landscape,ignitionPoint,ignitionIndex,burnedOutCells
359,79,33900,108
359,80,3194,19
359,81,19540,1
359,82,39758,15
359,83,37289,32
359,84,1753,1
359,85,18094,17
359,86,36850,1
359,87,19269,40
359,88,34573,485
359,89,7734,0
359,90,29561,2
359,91,21330,1
359,92,22412,798
359,93,19803,1
359,94,9565,1
359,95,12052,71
359,96,24799,62
359,97,26017,63
359,98,22377,1
359,99,16207,4
360,0,22276,10
360,1,27743,1
360,2,22447,693
360,3,19403,11
360,4,14048,5
360,5,26107,1
360,6,22789,1
360,7,12076,1
360,8,31517,94
360,9,20957,4
360,10,3952,127
360,11,17027,346
360,12,36260,90
360,13,8498,2
360,14,26629,2
360,15,24796,1
360,16,29299,1
360,17,25643,93
360,18,27584,8
360,19,22357,1
360,20,21061,19
360,21,12985,2970
360,22,1010,1996
360,23,18081,1
360,24,9232,1
360,25,18984,1
360,26,20693,39
360,27,34168,499
360,28,16616,87
360,29,21781,1
360,30,24512,156
360,31,19551,1
360,32,34113,163
360,33,27597,1
360,34,28789,1
360,35,12047,1
360,36,26130,8
360,37,9540,28
360,38,23192,1
360,39,37573,175
360,40,31636,1
360,41,29615,1
360,42,23483,5
360,43,3110,1
360,44,6441,1
360,45,1726,1
360,46,29140,2
360,47,32588,1
360,48,8986,3501
360,49,3833,2483
360,50,528,11
360,51,12977,3461
360,52,13497,1
360,53,38262,1
360,54,20096,41
360,55,36790,5
360,56,39781,2
360,57,15156,3475
360,58,13618,366
360,59,32017,1
360,60,11052,1
360,61,39960,1
360,62,13019,151
360,63,32594,1
360,64,34315,157
360,65,20353,1
360,66,17008,4
360,67,26064,1
360,68,336,1
360,69,31242,1
360,70,1427,72
360,71,3060,13
360,72,28768,1
360,73,7387,3383
360,74,23338,1
360,75,4321,1
360,76,31189,1
360,77,23468,26
360,78,20876,355
360,79,17727,1
360,80,26239,111
360,81,34840,1
360,82,26325,6
360,83,32483,76
360,84,21004,7
360,85,15386,3701
360,86,23449,79
360,87,21532,1
360,88,26562,1049
360,89,24230,1
360,90,181,4
360,91,12061,1
360,92,32296,1
360,93,4390,2942
360,94,5249,3
360,95,35266,33
360,96,36869,1
360,97,32911,1
360,98,37473,59
360,99,24897,198
365,0,20404,22
365,1,11887,1
365,2,7892,1
365,3,12380,1
365,4,5039,12
365,5,19010,2
365,6,36151,9
365,7,25358,1
365,8,10520,2
365,9,25423,2
365,10,28706,37
365,11,9653,1
365,12,29534,8
365,13,10795,18
365,14,18963,2
365,15,34042,3401
365,16,26841,4246
365,17,27982,1
365,18,4361,8
365,19,19405,1
365,20,28578,18
365,21,39262,4
365,22,21294,4494
365,23,7490,1
365,24,15694,108
365,25,1126,411
365,26,22369,1
365,27,27285,6026
365,28,1287,47
365,29,16229,1
365,30,15456,227
365,31,27598,9
365,32,6985,1
365,33,14339,7
365,34,34895,1
365,35,21568,1
365,36,8950,2
365,37,14431,56
365,38,14823,2
365,39,38571,3
365,40,17559,9
365,41,34691,168
365,42,24446,7199
365,43,16385,3
365,44,32432,7490
365,45,29881,6369
365,46,33518,7339
365,47,36294,1748
365,48,20927,658
365,49,25719,3
365,50,12133,7810
365,51,13904,248
365,52,19792,2
365,53,11253,8
365,54,393,2
365,55,2734,1019
365,56,31232,430
365,57,20320,12
365,58,16774,1
365,59,14053,1
365,60,10764,18
365,61,422,10
365,62,10869,4
365,63,662,2
365,64,21205,42
365,65,23154,15
365,66,29290,4
365,67,10043,5
365,68,1522,998
365,69,14642,22
365,70,16090,4381
365,71,18576,1
365,72,6322,6
365,73,30867,4817
365,74,20967,1
365,75,22798,3
365,76,12013,20
365,77,25166,1
365,78,6154,34
365,79,37906,7374
365,80,5637,1
365,81,10140,289
365,82,16540,9
365,83,27677,3865
365,84,254,2
365,85,16325,1792
365,86,10049,10
365,87,23796,5
365,88,18551,1
365,89,37078,73
365,90,10801,1
365,91,39144,1
365,92,5829,1
365,93,28977,6
365,94,932,1445
365,95,18480,3475
365,96,8939,1
365,97,39806,1
365,98,8922,1800
365,99,33586,74
361,0,29901,1
361,1,6383,1
361,2,36266,1
361,3,33269,1
361,4,34787,1
361,5,39958,1
361,6,32732,1
361,7,5274,1
361,8,12777,1
361,9,29850,1
361,10,3092,1
361,11,22823,1
361,12,25455,1
361,13,15498,1
361,14,1096,1
361,15,20834,1
361,16,4807,1
361,17,29029,1
361,18,38939,1
361,19,3578,1
361,20,7294,1
361,21,24781,1
361,22,2148,1
361,23,18881,1
361,24,27254,1
361,25,14682,1
361,26,18839,1
361,27,32792,164
361,28,23009,1
361,29,22859,1
361,30,37971,1
361,31,37160,1
361,32,27228,1
361,33,216,340
361,34,28551,1
361,35,36492,1
361,36,30694,1
361,37,1059,1
361,38,6977,1
361,39,37773,1
361,40,20091,1
361,41,13900,1
361,42,32405,1
361,43,21765,1
361,44,20369,1
361,45,38628,1
361,46,21286,1
361,47,23140,1
361,48,11374,1
361,49,15481,1
361,50,8660,1
361,51,4433,1
361,52,38756,1
361,53,26320,1
361,54,15426,1
361,55,20520,1
361,56,35883,1
361,57,33648,1
361,58,6978,1
361,59,21154,1
361,60,2265,1
361,61,18971,1
361,62,22048,1
361,63,19666,1
361,64,21504,1
361,65,12184,1
361,66,11464,1
361,67,38860,1
361,68,15844,1
361,69,17003,1
361,70,18901,1
361,71,12704,1
361,72,16279,1
361,73,9895,1
361,74,9783,1
361,75,9476,1
361,76,36083,1
361,77,16538,1
361,78,27391,1
361,79,12303,1
361,80,12660,1
361,81,6630,1
361,82,33098,1
361,83,15522,1
361,84,17583,1
361,85,32303,1
361,86,36040,1
361,87,5985,1
361,88,2419,1
361,89,18800,1
361,90,21224,1
361,91,14559,1
361,92,11003,1
361,93,7848,1
361,94,20386,1
361,95,33368,1
361,96,32012,1
361,97,2290,1
361,98,38304,1
361,99,12823,1
362,0,7025,1
362,1,23167,1
362,2,34810,1
362,3,28023,1
362,4,8922,1
362,5,34756,1
362,6,39255,1
362,7,22034,1
362,8,32646,1
362,9,3170,1
362,10,12969,1
362,11,5436,1
362,12,14220,1
362,13,30849,1
362,14,37696,1
362,15,36369,1
362,16,38283,1
362,17,26166,1
362,18,4874,1
362,19,12619,1
362,20,8596,1
362,21,25745,1
362,22,31437,1
362,23,23777,1
362,24,13188,1
362,25,23938,1
362,26,20752,1
362,27,33274,1
362,28,11125,1
362,29,23272,1
362,30,37594,1
362,31,24332,1
362,32,4235,1
362,33,2360,1
362,34,25618,1
362,35,35862,1
362,36,17001,1
362,37,22854,0
362,38,19269,1
362,39,37174,1
362,40,11078,1
362,41,17395,1
362,42,9286,1
362,43,9447,1
362,44,22234,1
362,45,7924,1
362,46,1200,1
362,47,7835,1
362,48,562,1
362,49,16890,1
362,50,16967,1
362,51,30065,1
362,52,2979,1
362,53,25795,1
362,54,25789,1
362,55,25683,1
362,56,3931,1
362,57,21821,1
362,58,26896,1
362,59,13743,1
362,60,24979,1
362,61,9234,1
362,62,38608,1
362,63,22096,1
362,64,12640,1
362,65,33044,1
362,66,28095,1
362,67,4120,1
362,68,5673,1
362,69,12423,1
362,70,2833,1
362,71,20124,1
362,72,10099,1
362,73,38725,1
362,74,17746,1
362,75,37660,1
362,76,21400,1
362,77,978,1
362,78,11495,1
362,79,24926,1
362,80,6103,1
362,81,11261,1
362,82,16428,1
362,83,26405,1
362,84,31492,1
362,85,25199,1
362,86,38269,1
362,87,12627,1
362,88,38496,1
362,89,31443,1
362,90,5392,1
362,91,39768,1
362,92,34883,1
362,93,33826,1
362,94,14975,1
362,95,2710,1
362,96,10230,1
362,97,14153,1
362,98,32164,1
362,99,12691,1
364,0,12778,0
364,1,29599,1
364,2,34074,2930
364,3,34866,1
364,4,20652,149
364,5,5159,1
364,6,26209,1
364,7,32161,1
364,8,32908,1
364,9,16530,9600
364,10,33214,2
364,11,209,3
364,12,338,1
364,13,3795,30
364,14,4496,235
364,15,1652,1
364,16,11332,1
364,17,28244,26
364,18,33005,1
364,19,34536,39
364,20,2345,233
364,21,23818,1
364,22,16508,10772
364,23,10338,13
364,24,37672,1
364,25,5427,1
364,26,20575,0
364,27,28662,1
364,28,34894,1
364,29,18799,0
364,30,1997,1
364,31,9989,1
364,32,13870,8085
364,33,1720,682
364,34,35133,1
364,35,37123,1
364,36,4386,1
364,37,22912,7690
364,38,34686,1
364,39,38371,1
364,40,29104,17
364,41,10406,1
364,42,15524,10990
364,43,37730,1
364,44,18505,7881
364,45,29332,1
364,46,1372,1
364,47,2093,1
364,48,18539,1
364,49,14071,3
364,50,4001,1
364,51,22448,1
364,52,34533,1
364,53,26844,1
364,54,5063,1
364,55,15357,1
364,56,31482,1
364,57,1828,1
364,58,23413,1
364,59,24916,7388
364,60,19551,1
364,61,25060,1
364,62,1840,1
364,63,17237,1
364,64,34015,1
364,65,31323,1
364,66,34834,512
364,67,37247,341
364,68,26015,1
364,69,25232,1
364,70,38617,4
364,71,8932,138
364,72,18811,1
364,73,24712,7212
364,74,38171,255
364,75,17643,1
364,76,7118,7952
364,77,32097,1
364,78,3287,1
364,79,3329,1
364,80,19217,3
364,81,38350,1
364,82,9767,1
364,83,4638,1
364,84,3675,1
364,85,39408,1
364,86,37459,20
364,87,39344,1
364,88,6342,44
364,89,2509,3
364,90,33407,1
364,91,32998,1
364,92,27122,1
364,93,21871,36
364,94,25796,1
364,95,24026,1
364,96,13795,1
364,97,30427,1406
364,98,8091,1
364,99,9307,8935
366,0,37527,1
366,1,28671,1
366,2,10084,3
366,3,7135,2
366,4,15526,3
366,5,13809,51
366,6,2675,319
366,7,2119,141
366,8,30389,2
366,9,38743,1
366,10,38583,1
366,11,28618,9961
366,12,18299,6715
366,13,26146,22
366,14,15563,19
366,15,13224,328
366,16,20316,7260
366,17,28767,3
366,18,10295,11
366,19,28447,28
366,20,33527,11
366,21,36577,197
366,22,6935,22
366,23,16033,1
366,24,1628,183
366,25,10381,1
366,26,20634,63
366,27,31415,1701
366,28,25755,1
366,29,20290,8704
366,30,11430,7441
366,31,14770,16
366,32,23991,1932
366,33,16483,10076
366,34,31961,1
366,35,24585,1406
366,36,35258,1
366,37,36226,586
366,38,27115,1
366,39,37972,3
366,40,8546,13
366,41,38186,5
366,42,1327,122
366,43,420,1
366,44,34297,3
366,45,35529,60
366,46,13432,8198
366,47,17341,7
366,48,13762,1
366,49,27128,3
366,50,20440,1
366,51,39537,24
366,52,24015,343
366,53,10729,20
366,54,10756,16
366,55,4250,2
366,56,35632,1611
366,57,8492,21
366,58,339,1
366,59,10291,7684
366,60,33478,1
366,61,34334,30
366,62,27429,1794
366,63,3091,1
366,64,12341,3
366,65,4014,8919
366,66,5921,70
366,67,11656,9237
366,68,31351,30
366,69,6413,7460
366,70,22,6
366,71,25996,1479
366,72,3790,1
366,73,16050,8789
366,74,32579,429
366,75,10982,1
366,76,978,2
366,77,9607,7212
366,78,30258,67
366,79,10528,111
366,80,2728,1
366,81,18419,1
366,82,39870,1
366,83,38560,25
366,84,10515,1
366,85,9221,65
366,86,8630,8223
366,87,30438,1
366,88,18276,7750
366,89,13369,4
366,90,38618,1
366,91,20705,7060
366,92,29709,1
366,93,14955,93
366,94,35522,2
366,95,27822,816
366,96,27156,22
366,97,11669,13
366,98,2782,1
366,99,37102,1
363,0,14650,1
363,1,5455,1
363,2,8629,1
363,3,1889,1
363,4,29661,53
363,5,8607,1
363,6,12846,1
363,7,15231,18
363,8,13905,1
363,9,12064,1
363,10,8460,1
363,11,11231,1
363,12,7064,1
363,13,1497,1
363,14,12163,1
363,15,32407,1
363,16,13791,1
363,17,25904,10
363,18,16229,1
363,19,37488,1
363,20,34828,1
363,21,37541,19
363,22,36223,1
363,23,20929,88
363,24,31210,1
363,25,19637,1
363,26,18898,1
363,27,35545,1
363,28,13871,1
363,29,24351,1
363,30,11053,1
363,31,1942,1
363,32,37350,1
363,33,14978,1
363,34,25380,66
363,35,23954,1
363,36,21565,9
363,37,18021,1
363,38,39407,1
363,39,37373,1
363,40,39533,1
363,41,1681,1
363,42,18209,1
363,43,28102,1
363,44,32513,1
363,45,4825,86
363,46,36994,1
363,47,38387,1
363,48,2950,1
363,49,28538,1
363,50,28748,1
363,51,21521,3
363,52,28238,1
363,53,10205,1
363,54,21119,2408
363,55,9413,1
363,56,32,1
363,57,313,1
363,58,20257,1
363,59,2880,1
363,60,16191,1
363,61,24597,41
363,62,7637,4
363,63,5521,1
363,64,3477,1
363,65,24875,1
363,66,22551,1
363,67,16916,3077
363,68,21181,1
363,69,1832,1
363,70,20306,134
363,71,29768,1
363,72,37610,1
363,73,1232,11
363,74,542,1
363,75,39167,1
363,76,26295,1
363,77,30399,1
363,78,14361,2
363,79,19502,1
363,80,36171,1
363,81,23050,1
363,82,23201,1
363,83,9444,1
363,84,24424,1
363,85,2116,1
363,86,10859,1
363,87,37080,0
363,88,14353,2643
363,89,26013,1
363,90,22787,1
363,91,5915,1
363,92,13590,1
363,93,37284,0
363,94,30112,1
363,95,37164,1
363,96,1725,1
363,97,23532,1
363,98,32995,1
363,99,618,1
367,0,5153,269
367,1,10959,53
367,2,23903,1
367,3,21000,7233
367,4,39913,0
367,5,31308,500
367,6,16266,8057
367,7,35316,4
367,8,11649,11
367,9,7636,5
367,10,34075,1
367,11,34414,2
367,12,7495,23
367,13,33147,815
367,14,30029,14759
367,15,9262,8
367,16,35824,10971
367,17,28505,9543
367,18,21650,15164
367,19,13316,342
367,20,16112,328
367,21,12022,28
367,22,11721,78
367,23,13186,2
367,24,19650,9238
367,25,9728,63
367,26,18780,7493
367,27,30039,6588
367,28,32148,542
367,29,17720,4
367,30,28537,8293
367,31,32379,2
367,32,17107,799
367,33,29102,254
367,34,31723,70
367,35,9030,15
367,36,39822,1
367,37,27745,4971
367,38,10900,3
367,39,38172,2134
367,40,37001,12451
367,41,22472,15186
367,42,6601,13
367,43,19075,15901
367,44,4577,743
367,45,32430,7436
367,46,5578,1278
367,47,7893,6
367,48,16150,7
367,49,2424,144
367,50,32221,10143
367,51,30992,1036
367,52,9274,1
367,53,38786,584
367,54,9734,19
367,55,31627,8077
367,56,31733,35
367,57,26984,14911
367,58,33700,23
367,59,35780,5673
367,60,28338,13502
367,61,9697,21
367,62,36458,215
367,63,30164,6231
367,64,3178,669
367,65,39493,7
367,66,377,192
367,67,24451,12783
367,68,10507,122
367,69,35823,1936
367,70,17495,15674
367,71,35640,14568
367,72,31300,79
367,73,18557,2
367,74,15375,2191
367,75,16137,4
367,76,2224,321
367,77,2676,47
367,78,36773,937
367,79,5105,12
367,80,29148,7557
367,81,26561,14331
367,82,2995,31
367,83,21599,2
367,84,7095,2
367,85,22490,8423
367,86,21220,14486
367,87,14891,1
367,88,30485,2
367,89,7939,1
367,90,16012,368
367,91,26851,13589
367,92,8416,25
367,93,18413,9748
367,94,10659,10
367,95,25924,55
367,96,18651,6747
367,97,21048,15056
367,98,3613,98
367,99,25029,12923
368,0,39263,27
368,1,34719,5745
368,2,25392,12
368,3,28383,193
368,4,36181,4
368,5,28142,8531
368,6,5920,16
368,7,15216,4
368,8,34114,8102
368,9,223,157
368,10,6617,25
368,11,30637,2
368,12,19084,2
368,13,361,2
368,14,35782,4
368,15,10957,16
368,16,24395,95
368,17,24628,127
368,18,35056,6655
368,19,11040,1
368,20,2417,119
368,21,13396,10
368,22,24374,4
368,23,28189,77
368,24,27651,6
368,25,13027,2
368,26,21401,7
368,27,12615,1
368,28,34245,7110
368,29,3321,291
368,30,3252,16
368,31,572,3
368,32,39221,17
368,33,26507,6
368,34,30729,3306
368,35,17946,7
368,36,32941,168
368,37,20253,16
368,38,5174,1
368,39,21838,38
368,40,39531,6827
368,41,24869,2
368,42,38534,6989
368,43,9978,1
368,44,14062,3
368,45,25150,510
368,46,39395,1
368,47,11906,8
368,48,24375,16
368,49,15109,2
368,50,23338,92
368,51,7092,1
368,52,3631,14
368,53,34068,6671
368,54,19351,109
368,55,34450,7405
368,56,2279,1
368,57,7833,1
368,58,23903,3
368,59,20029,6
368,60,29113,7460
368,61,23954,470
368,62,36445,7198
368,63,12031,1
368,64,39758,1
368,65,19943,77
368,66,30052,7235
368,67,13556,14
368,68,2617,211
368,69,23651,2
368,70,21939,130
368,71,4182,3
368,72,37569,3
368,73,16144,1
368,74,28934,7200
368,75,33444,6047
368,76,37373,2
368,77,11695,113
368,78,17353,2
368,79,20463,6
368,80,24727,380
368,81,10129,107
368,82,16615,1
368,83,39553,4
368,84,8626,1
368,85,2197,3
368,86,30337,7184
368,87,31018,2
368,88,38824,34
368,89,23615,1
368,90,8123,30
368,91,35496,7184
368,92,34284,7503
368,93,4912,7
368,94,38320,1
368,95,30002,1
368,96,11663,6
368,97,7816,5
368,98,13765,2
368,99,5729,750
370,0,24012,1
370,1,33791,2
370,2,37755,1
370,3,37004,15
370,4,31055,97
370,5,440,13
370,6,22386,22
370,7,25173,21
370,8,35242,1
370,9,22437,1
370,10,11986,17
370,11,15398,1
370,12,37044,1556
370,13,22713,1
370,14,6849,4
370,15,22529,10069
370,16,33379,96
370,17,25152,1203
370,18,12346,11951
370,19,4950,1
370,20,29951,9379
370,21,26156,10128
370,22,14801,1
370,23,33885,2
370,24,35256,1
370,25,17981,63
370,26,17812,1
370,27,15369,2
370,28,25106,9484
370,29,4812,461
370,30,16334,9853
370,31,5353,49
370,32,9342,83
370,33,1269,278
370,34,27557,456
370,35,5408,1
370,36,23813,2
370,37,33567,1
370,38,37603,17
370,39,21439,42
370,40,22621,1
370,41,12650,1
370,42,24337,10160
370,43,12668,2
370,44,29854,89
370,45,31347,12613
370,46,11455,1
370,47,27154,9212
370,48,19598,1
370,49,31814,1
370,50,3425,1
370,51,24180,9
370,52,33112,14
370,53,21601,1
370,54,25044,9587
370,55,23343,10354
370,56,6428,96
370,57,14497,6
370,58,37182,1
370,59,1755,8
370,60,3040,582
370,61,29580,10362
370,62,22034,1
370,63,1533,7
370,64,18083,7688
370,65,36282,328
370,66,4787,73
370,67,27964,2
370,68,7954,254
370,69,4832,294
370,70,23344,7762
370,71,21246,35
370,72,22548,6846
370,73,7482,5
370,74,23342,9707
370,75,26783,2
370,76,27584,447
370,77,25557,10385
370,78,4323,471
370,79,27662,8037
370,80,4590,20
370,81,26550,2
370,82,6718,43
370,83,33475,2047
370,84,15467,478
370,85,8362,13
370,86,1509,293
370,87,22112,12132
370,88,10758,1487
370,89,34475,992
370,90,9686,12
370,91,23204,5
370,92,36871,1070
370,93,34348,13
370,94,8046,2
370,95,37446,8867
370,96,25024,20
370,97,29058,9846
370,98,8456,18
370,99,33524,1
373,0,37390,1599
373,1,22511,2213
373,2,10838,7975
373,3,21361,11
373,4,27172,53
373,5,24694,931
373,6,19282,7887
373,7,28498,6
373,8,13117,8042
373,9,8338,7875
373,10,27723,21
373,11,19615,2
373,12,12358,48
373,13,2659,187
373,14,28115,2326
373,15,20203,9
373,16,18289,6302
373,17,23319,7155
373,18,11833,351
373,19,11736,11
373,20,9933,8443
373,21,39673,8
373,22,4658,21
373,23,17598,10
373,24,37761,44
373,25,35169,1
373,26,19430,2
373,27,9380,233
373,28,15269,27
373,29,37770,101
373,30,34196,2
373,31,4971,28
373,32,12092,8435
373,33,13248,21
373,34,482,10
373,35,31115,25
373,36,19410,3
373,37,25144,1
373,38,36805,41
373,39,26484,8197
373,40,29103,8204
373,41,29946,33
373,42,35849,6
373,43,19606,39
373,44,53,9
373,45,13305,6220
373,46,3773,880
373,47,11964,36
373,48,36315,65
373,49,643,43
373,50,34943,51
373,51,8019,159
373,52,9926,7613
373,53,10707,8271
373,54,3296,4854
373,55,393,4
373,56,33729,3
373,57,12996,8
373,58,27059,3
373,59,2065,18
373,60,32473,2
373,61,20768,1
373,62,34295,165
373,63,20099,23
373,64,26648,18
373,65,26391,1
373,66,2334,4
373,67,33887,4
373,68,3804,1
373,69,7051,581
373,70,36601,2
373,71,19698,8219
373,72,18770,3
373,73,39624,4
373,74,26563,194
373,75,11921,7695
373,76,21844,4
373,77,13393,1
373,78,2631,2
373,79,4290,6891
373,80,4125,8772
373,81,25429,1
373,82,3182,794
373,83,34747,4
373,84,24229,9
373,85,39489,34
373,86,13289,8691
373,87,33282,17
373,88,30814,206
373,89,111,1
373,90,18743,24
373,91,22579,31
373,92,4169,884
373,93,29500,47
373,94,34003,23
373,95,13216,7
373,96,23733,133
373,97,14711,8
373,98,25214,2
373,99,14418,14
371,0,31637,2
371,1,12431,3
371,2,11574,1
371,3,14518,1
371,4,15442,6202
371,5,14291,21
371,6,32329,246
371,7,18371,21
371,8,12854,702
371,9,31330,2
371,10,7478,1
371,11,24841,6360
371,12,29888,33
371,13,33361,4160
371,14,21315,1
371,15,18567,2
371,16,8887,2
371,17,24890,1
371,18,23701,243
371,19,26171,3
371,20,16184,28
371,21,1600,72
371,22,19588,309
371,23,31037,5231
371,24,9630,3
371,25,13680,206
371,26,19607,47
371,27,13992,15
371,28,31500,1
371,29,2243,5
371,30,29793,3498
371,31,22962,2
371,32,6105,4
371,33,13888,39
371,34,30967,3641
371,35,29853,3765
371,36,28377,3324
371,37,25086,1
371,38,21388,4042
371,39,21638,70
371,40,11076,2
371,41,583,2
371,42,29612,5309
371,43,31323,93
371,44,3782,9
371,45,28249,4250
371,46,7249,4
371,47,17706,13
371,48,21986,3497
371,49,3462,3
371,50,11557,4
371,51,15636,158
371,52,18371,3356
371,53,9659,140
371,54,24021,117
371,55,7072,20
371,56,6177,9
371,57,29341,107
371,58,30542,152
371,59,30892,7
371,60,37900,1
371,61,8591,0
371,62,31063,4
371,63,24958,3873
371,64,8921,123
371,65,28112,2
371,66,39243,93
371,67,760,28
371,68,27110,8
371,69,34242,22
371,70,817,2
371,71,30890,1
371,72,10059,9
371,73,13637,3
371,74,6138,485
371,75,31938,68
371,76,32478,1
371,77,18626,229
371,78,10838,152
371,79,22238,6296
371,80,34659,9
371,81,38340,222
371,82,13491,53
371,83,16514,4
371,84,12047,1354
371,85,25280,32
371,86,14099,24
371,87,6565,1
371,88,26615,4402
371,89,29045,3252
371,90,27080,6
371,91,29350,3361
371,92,15578,61
371,93,37806,732
371,94,23183,2645
371,95,31900,9
371,96,16519,1
371,97,38437,6687
371,98,9287,72
371,99,21450,5367
372,0,29765,0
372,1,223,29
372,2,37019,1331
372,3,7495,4
372,4,6433,7
372,5,7195,22
372,6,9339,14
372,7,35301,26
372,8,35505,5
372,9,39444,5
372,10,32232,1956
372,11,13819,1
372,12,23162,1
372,13,35659,32
372,14,13649,93
372,15,27813,1860
372,16,2781,3
372,17,23581,0
372,18,478,16
372,19,26868,1
372,20,23700,1
372,21,27877,1
372,22,39872,25
372,23,20446,5
372,24,19739,8
372,25,39470,24
372,26,21283,13
372,27,10757,2
372,28,12523,6
372,29,339,2
372,30,20737,5
372,31,27362,0
372,32,18977,1
372,33,630,21
372,34,37072,2
372,35,3022,5
372,36,11198,7
372,37,29977,12
372,38,13019,9
372,39,26285,22
372,40,648,24
372,41,5660,1
372,42,30575,1
372,43,951,3
372,44,26125,1
372,45,12755,1
372,46,11627,5
372,47,21412,1
372,48,33927,2
372,49,28995,8
372,50,26811,5
372,51,12915,92
372,52,24667,30
372,53,22650,3
372,54,7966,9
372,55,13016,14
372,56,37628,97
372,57,34504,1
372,58,33698,4
372,59,12928,19
372,60,37612,1874
372,61,5405,10
372,62,25266,40
372,63,36674,22
372,64,39459,15
372,65,34560,0
372,66,7878,1
372,67,21091,33
372,68,28296,8
372,69,17642,16
372,70,19128,7
372,71,10054,9
372,72,31260,1
372,73,37117,2
372,74,119,1
372,75,10414,5
372,76,16950,6
372,77,20324,1
372,78,36116,4
372,79,6066,4
372,80,17705,3
372,81,13640,7
372,82,58,1
372,83,11708,1
372,84,31297,26
372,85,22571,0
372,86,699,16
372,87,8829,5
372,88,18604,1
372,89,5541,1
372,90,37701,21
372,91,20081,3
372,92,25462,1
372,93,22393,0
372,94,18867,1
372,95,18762,6
372,96,28589,11
372,97,5332,1
372,98,24383,1
372,99,30140,1
369,0,6888,850
369,1,17007,120
369,2,39211,19
369,3,2249,3
369,4,20568,0
369,5,1994,10
369,6,15863,1
369,7,8413,1
369,8,15374,20
369,9,9117,4003
369,10,2109,12
369,11,36432,31
369,12,8279,476
369,13,11010,110
369,14,10249,633
369,15,3347,2803
369,16,39904,1
369,17,24366,1
369,18,6412,1
369,19,35909,446
369,20,28650,72
369,21,25192,1
369,22,29161,1
369,23,28989,1
369,24,5673,214
369,25,8726,3859
369,26,19548,1
369,27,14887,39
369,28,639,43
369,29,752,3854
369,30,20359,1
369,31,18181,1
369,32,35984,373
369,33,39125,633
369,34,34139,25
369,35,2391,24
369,36,37505,1586
369,37,11772,4
369,38,25311,2
369,39,22038,2
369,40,31634,48
369,41,9155,3556
369,42,7456,60
369,43,28634,825
369,44,27990,16
369,45,22051,3086
369,46,31541,2
369,47,2459,1
369,48,26763,1
369,49,30405,6
369,50,35118,1222
369,51,38548,157
369,52,28890,1008
369,53,22125,1
369,54,18329,3
369,55,18179,2
369,56,2028,1
369,57,22677,2
369,58,17264,269
369,59,9165,3640
369,60,20326,1
369,61,39317,506
369,62,5474,2
369,63,39103,2
369,64,30595,91
369,65,15421,2
369,66,24508,39
369,67,22704,2
369,68,18125,1
369,69,13061,19
369,70,39412,12
369,71,13826,37
369,72,25080,3
369,73,22300,425
369,74,11730,9
369,75,38599,3
369,76,2267,89
369,77,4764,3584
369,78,20220,2
369,79,18688,252
369,80,11147,3828
369,81,21919,2
369,82,23388,1
369,83,22592,16
369,84,1558,5651
369,85,15467,428
369,86,2928,3862
369,87,15471,141
369,88,14681,31
369,89,18184,6
369,90,25517,271
369,91,1642,6
369,92,12991,24
369,93,8371,4414
369,94,13457,722
369,95,28104,481
369,96,6806,8
369,97,17195,67
369,98,14596,161
369,99,30008,59
374,0,14514,96
374,1,35647,8
374,2,13030,3
374,3,16115,2896
374,4,1307,33
374,5,19493,361
374,6,25806,292
374,7,5258,2
374,8,32986,21
374,9,18010,13
374,10,37600,4
374,11,2228,0
374,12,1123,72
374,13,18010,2589
374,14,24715,820
374,15,39385,35
374,16,11764,4
374,17,24105,48
374,18,17767,1
374,19,17130,3800
374,20,11234,3
374,21,637,1
374,22,30299,22
374,23,26141,172
374,24,23695,1139
374,25,4424,8
374,26,21342,2
374,27,13510,227
374,28,3384,10
374,29,1830,3
374,30,33818,0
374,31,32143,1
374,32,29099,8
374,33,15392,12
374,34,33900,11
374,35,30484,1
374,36,2070,2
374,37,3291,1
374,38,9096,3
374,39,25885,1
374,40,20089,5182
374,41,33440,4
374,42,12730,62
374,43,7289,36
374,44,1917,452
374,45,18953,4
374,46,23687,1785
374,47,36659,1
374,48,29151,100
374,49,2052,32
374,50,3250,68
374,51,30004,9
374,52,14149,20
374,53,10183,8
374,54,13658,2
374,55,1909,14
374,56,38129,48
374,57,1168,1
374,58,10625,1
374,59,38302,15
374,60,15187,3
374,61,14680,30
374,62,10855,3
374,63,22528,155
374,64,17784,172
374,65,7252,92
374,66,18965,16
374,67,35500,3
374,68,33633,9
374,69,38822,25
374,70,20533,273
374,71,27118,3846
374,72,12591,1
374,73,24807,61
374,74,34526,2307
374,75,3753,3
374,76,7161,6
374,77,37833,1
374,78,26734,2583
374,79,13264,17
374,80,1216,1
374,81,30061,2
374,82,30161,1
374,83,5630,54
374,84,38138,12
374,85,32384,1
374,86,15518,1680
374,87,39923,1
374,88,26890,3
374,89,16402,51
374,90,2912,2
374,91,7788,301
374,92,31697,1
374,93,15477,4
374,94,28593,3
374,95,22558,1
374,96,1950,29
374,97,26574,60
374,98,19074,11
374,99,17934,10
375,0,22139,1
375,1,17935,1
375,2,26848,1
375,3,29981,0
375,4,25694,1
375,5,33344,1
375,6,35748,1
375,7,38455,1
375,8,14245,1
375,9,26903,1
375,10,36740,1
375,11,8024,1
